ID,Count.StartTime,Count.UnitTypeID,Count.Booked Weight,Count.VGM Weight,Corrected Weight,Variance
14384089,44956,TC20,31400,31,31000,400
14367396,44949,TC20,36000,32,32000,4000
14330312,44929,TC20,31400,31,31000,400
14330312,44929,TC20,31400,,31400,0
14509693,44999,TC20,32000,32,32000,0
14509693,44999,TC20,32000,,32000,0
14506854,45002,TC20,31390,31,31000,390
14330869,44931,TC20,36000,32,32000,4000
14382289,44951,TC20,36000,,36000,0
14382289,44951,TC20,36000,30,30000,6000
14336499,44935,TC20,36000,31,31000,5000
14367394,44949,TC20,36000,32,32000,4000
14336501,44935,TC20,36000,31,31000,5000
14368284,44946,TC20,31400,31,31000,400
14408524,44966,TC20,31400,33,33000,-1600
14531414,45007,TC20,32000,31,31000,1000
14531414,45007,TC20,32000,,32000,0
14531414,45007,TC20,32000,,32000,0
14354794,44943,TC20,36000,,36000,0
14354794,44943,TC20,36000,31,31000,5000
14339187,44939,TC20,31400,31,31000,400
14386348,44953,TC20,31400,32,32000,-600
14347600,44937,TC20,36000,33,33000,3000
14469585,44985,TC20,33000,32,32000,1000
14330787,44929,TC20,5000,4,4000,1000
14329757,44928,TC20,5000,2,2000,3000
14351520,44939,CON20,33000,32,32000,1000
14414256,44964,TC20,36000,31,31000,5000
14454996,44980,TC20,37000,31,31000,6000
14329748,44928,TC20,5000,2,2000,3000
14329751,44928,TC20,5000,2,2000,3000
14469419,44984,TC20,5000,5,5000,0
14330804,44929,TC20,5000,3,3000,2000
14330798,44929,TC20,5000,3,3000,2000
14426883,44970,TC20,5000,5,5000,0
14427272,44971,TC20,5000,5,5000,0
14426885,44970,TC20,5000,5,5000,0
14426880,44970,TC20,5000,5,5000,0
14517098,45001,TC20,5000,4,4000,1000
14329750,44928,TC20,5000,2,2000,3000
14329750,44928,TC20,5000,,5000,0
14426886,44970,TC20,5000,5,5000,0
14427275,44971,TC20,5000,5,5000,0
14427270,44971,TC20,5000,4,4000,1000
14427271,44971,TC20,5000,5,5000,0
14516415,45001,TC20,5000,3,3000,2000
14329749,44928,TC20,5000,2,2000,3000
14490465,44995,TC20,35290,31,31000,4290
14470470,44992,TC20,32000,32,32000,0
14325057,44929,TC20,32000,32,32000,0
14366415,44952,TC20,31960,30,30000,1960
14416670,44973,TC20,32000,30,30000,2000
14347412,44946,TC20,35350,32,32000,3350
14490311,45000,TC20,32000,32,32000,0
14508555,45007,TC20,32000,32,32000,0
14453962,44987,TC20,32000,32,32000,0
14416667,44972,TC20,31960,31,31000,960
14347410,44945,TC20,32000,32,32000,0
14490310,45000,TC20,32000,32,32000,0
14437609,44978,TC20,32000,32,32000,0
14470472,44993,TC20,32000,32,32000,0
14325054,44930,TC20,31960,31,31000,960
14330788,44928,TC20,5000,4,4000,1000
14472217,44986,CON20,3500,4,4000,-500
14460912,44984,TC20,36530,35,35000,1530
14330404,44931,TC20,35130,31,31000,4130
14370108,44950,TC20,33020,36,36000,-2980
14337288,44935,TC20,35510,30,30000,5510
14414097,44965,TC20,30490,30,30000,490
14374462,44951,TC20,33000,36,36000,-3000
14397501,44959,TC20,31280,31,31000,280
14330797,44929,TC20,5000,3,3000,2000
14480064,44991,TC20,31280,31,31000,280
14508559,45007,TC20,32000,30,30000,2000
14453964,44986,TC20,31960,31,31000,960
14366414,44951,TC20,31960,32,32000,-40
14416666,44971,TC20,32000,30,30000,2000
14357748,44942,TC20,36000,31,31000,5000
14366416,44952,TC20,31980,32,32000,-20
14325060,44929,TC20,35260,32,32000,3260
14416669,44973,TC20,32000,31,31000,1000
14470468,44992,TC20,32000,32,32000,0
14453963,44985,TC20,32000,30,30000,2000
14508556,45006,TC20,32000,32,32000,0
14397280,44967,TC20,32000,32,32000,0
14366412,44950,TC20,31980,32,32000,-20
14333039,44943,TC20,32000,32,32000,0
14397278,44964,TC20,32000,32,32000,0
14490312,44999,TC20,32000,32,32000,0
14437622,44980,TC20,32000,32,32000,0
14426600,44971,TC20,38000,31,31000,7000
14437610,44979,TC20,32000,30,30000,2000
14470471,44995,TC20,32000,31,31000,1000
14382894,44958,TC20,32000,32,32000,0
14325055,44931,TC20,31960,32,32000,-40
14325058,44930,TC20,31940,32,32000,-60
14366411,44951,TC20,31980,30,30000,1980
14416668,44972,TC20,31980,31,31000,980
14453965,44987,TC20,32000,32,32000,0
14437623,44980,TC20,32000,32,32000,0
14490313,44999,TC20,32000,32,32000,0
14397281,44965,TC20,32000,32,32000,0
14333042,44944,TC20,31960,32,32000,-40
14325056,44931,TC20,32000,32,32000,0
14437612,44978,TC20,31960,32,32000,-40
14470467,44993,TC20,32000,30,30000,2000
14330807,44929,TC20,5000,3,3000,2000
14512999,45000,TC20,5000,3,3000,2000
14357751,44942,TC20,36000,32,32000,4000
14516459,45005,TC20,35260,31,31000,4260
14346145,44937,TC20,31280,31,31000,280
14330793,44928,TC20,5000,3,3000,2000
14351509,44938,TC20,36000,30,30000,6000
14414207,44963,TC20,38000,31,31000,7000
14371337,44949,TC20,31280,31,31000,280
14330725,44931,TC20,31280,30,30000,1280
14473538,44987,TC20,30400,30,30000,400
14461010,44987,TC20,30420,30,30000,420
14461009,44986,TC20,30400,31,31000,-600
14461011,44986,TC20,30400,31,31000,-600
14526275,45009,TC20,30500,30,30000,500
14480098,44991,TC20,30440,31,31000,-560
14483318,44992,TC20,30400,30,30000,400
14516301,45008,TC20,30400,30,30000,400
14488326,44993,TC20,30400,31,31000,-600
14491913,44995,TC20,30400,31,31000,-600
14497096,44998,TC20,30380,30,30000,380
14502471,44999,TC20,30560,30,30000,560
14502769,44999,TC20,30400,30,30000,400
14508474,45001,TC20,30650,31,31000,-350
14508476,45002,TC20,30400,31,31000,-600
14516296,45005,TC20,30520,30,30000,520
14516298,45005,TC20,30520,,30520,0
14516298,45005,TC20,30520,31,31000,-480
14329742,44928,TC20,5000,2,2000,3000
14329741,44928,TC20,5000,2,2000,3000
14329754,44928,TC20,5000,2,2000,3000
14329755,44928,TC20,5000,2,2000,3000
14517084,45001,TC20,5000,4,4000,1000
14516406,45001,TC20,5000,4,4000,1000
14329745,44928,TC20,5000,2,2000,3000
14330800,44929,TC20,5000,3,3000,2000
14330801,44929,TC20,5000,3,3000,2000
14403954,44960,TC20,31310,30,30000,1310
14513076,45000,TC20,5000,3,3000,2000
14460943,44985,TC20,30000,29,29000,1000
14460943,44985,TC20,30000,,30000,0
14414127,44963,TC20,38000,31,31000,7000
14450490,44977,TC20,5000,4,4000,1000
14450497,44977,TC20,5000,4,4000,1000
14390958,44956,TC20,8540,4,4000,4540
14390958,44956,TC20,8540,4,4000,4540
14453024,44978,TC20,8540,3,3000,5540
14453025,44978,TC20,8540,4,4000,4540
14348301,44937,TC20,24200,,24200,0
14348301,44937,TC20,24200,,24200,0
14349235,44937,TC20,24200,24,24000,200
14438942,44973,TC20,24200,25,25000,-800
14439945,44973,TC20,24200,24,24000,200
14391012,44956,TC20,8540,5,5000,3540
14523496,45005,TC20,5000,4,4000,1000
14523497,45005,TC20,5000,4,4000,1000
14525479,45005,TC20,5000,5,5000,0
14525479,45005,TC20,5000,,5000,0
14396717,44957,TC23,8540,5,5000,3540
14482862,44988,TC20,5000,5,5000,0
14405388,44959,TC20,9000,4,4000,5000
14419791,44967,TC20,30740,30,30000,740
14396565,44958,TC20,36740,31,31000,5740
14506632,45000,TC20,36760,36,36000,760
14441265,44977,TC20,36780,32,32000,4780
14475591,44988,TC20,36700,36,36000,700
14495180,44995,TC20,36640,31,31000,5640
14510576,45002,TC20,33020,33,33000,20
14478961,44991,TC20,36820,30,30000,6820
14330742,44938,TC20,30740,31,31000,-260
14424827,44970,TC20,36800,31,31000,5800
14436514,44973,TC20,30780,30,30000,780
14402025,44960,TC20,30740,30,30000,740
14399810,44959,TC20,32980,30,30000,2980
14452170,44979,TC20,36780,31,31000,5780
14516299,45006,TC20,30740,30,30000,740
14482433,44992,TC20,36820,36,36000,820
14393256,44957,TC20,36720,36,36000,720
14322888,44928,TC20,36760,32,32000,4760
14362108,44944,TC20,37060,37,37000,60
14353830,44942,TC20,32000,32,32000,0
14393189,44957,TC20,30780,30,30000,780
14418194,44966,TC20,30740,31,31000,-260
14348060,44942,TC20,30740,30,30000,740
14491748,44994,TC20,36760,30,30000,6760
14351595,44939,TC20,35740,35,35000,740
14389192,44953,TC20,36740,33,33000,3740
14393190,44957,TC20,30840,30,30000,840
14502140,44999,TC20,32920,32,32000,920
14461007,44984,TC20,30940,30,30000,940
14389074,44953,TC20,30740,31,31000,-260
14414160,44966,TC20,36680,31,31000,5680
14358151,44943,TC20,30740,31,31000,-260
14469600,44986,TC20,33060,36,36000,-2940
14510268,44999,TC20,5000,5,5000,0
14357394,44946,TC20,28000,30,30000,-2000
14454053,44979,TC26,28000,28,28000,0
14445819,44974,TC20,5000,5,5000,0
14403261,44973,TC20,25000,25,25000,0
14390957,44956,TC20,8725,4,4000,4725
14418112,44967,TC20,26500,26,26000,500
14391816,44956,TC20,28000,28,28000,0
14528688,45007,TC20,28000,28,28000,0
14528680,45006,TC20,27000,27,27000,0
14528680,45006,TC20,27000,,27000,0
14418570,44965,TC20,27000,27,27000,0
14445788,44974,TC20,5000,,5000,0
14445788,44974,TC20,5000,,5000,0
14396719,44957,TC20,8540,,8540,0
14396719,44957,TC20,8540,4,4000,4540
14396719,44957,TC20,8540,,8540,0
14525483,45005,TC20,5000,4,4000,1000
14525483,45005,TC20,5000,,5000,0
14454097,44978,TC20,9000,4,4000,5000
14440220,44972,TC20,5000,4,4000,1000
14526260,45009,TC20,36410,31,31000,5410
14520396,45005,TC20,33100,32,32000,1100
14438099,44974,TC20,33040,33,33000,40
14364786,44946,TC20,36470,31,31000,5470
14327454,44930,TC20,32880,30,30000,2880
14326330,44929,TC20,35430,35,35000,430
14364795,44949,TC20,36550,31,31000,5550
14510047,45001,TC20,33080,35,35000,-1920
14380400,44950,TC20,5000,5,5000,0
14398834,44957,TC20,5000,5,5000,0
14436331,44972,TC20,9000,9,9000,0
14338043,44930,TC23,9000,4,4000,5000
14397658,44958,TC20,32690,33,33000,-310
14368357,44945,TC23,32000,32,32000,0
14331061,44936,TC23,31000,30,30000,1000
14404527,44959,TC23,36000,30,30000,6000
14408134,44970,TC23,32000,32,32000,0
14399639,44967,TC23,32000,32,32000,0
14432611,44970,TC20,5000,5,5000,0
14336952,44936,TC23,30020,30,30000,20
14365308,44960,TC23,30000,30,30000,0
14383615,44966,TC23,32000,4,4000,28000
14414380,44974,TC23,30000,30,30000,0
14479836,44988,TC20,32240,34,34000,-1760
14492749,44994,CON30,29780,30,30000,-220
14327880,44931,CON30,30440,30,30000,440
14353281,44944,CON30,30640,32,32000,-1360
14339463,44937,CON30,31340,32,32000,-660
14462537,44988,CON30,28820,31,31000,-2180
14524247,45007,CON30,30200,31,31000,-800
14516265,45005,CON30,31500,32,32000,-500
14327877,44929,CON30,30580,31,31000,-420
14327877,44929,CON30,30580,,30580,0
14526036,45008,TC20,5000,4,4000,1000
14326591,44928,TC20,5000,5,5000,0
14329740,44929,TC20,38000,32,32000,6000
14381399,44952,TC20,5000,4,4000,1000
14414157,44963,TC20,26000,21,21000,5000
14477072,44991,TC20,27720,27,27000,720
14487373,44994,TC20,23720,24,24000,-280
14330946,44931,TC20,25400,23,23000,2400
14347890,44939,TC20,23720,23,23000,720
14532324,45009,TC20,29720,29,29000,720
14375556,44952,TC20,30720,30,30000,720
14362937,44943,TC20,27000,21,21000,6000
14433022,44971,TC20,27870,28,28000,-130
14422157,44966,TC20,24000,24,24000,0
14508488,45001,TC20,27770,27,27000,770
14498372,44998,TC20,25300,25,25000,300
14458118,44981,TC20,23800,25,25000,-1200
14379735,44949,TC20,33000,27,27000,6000
14320115,44930,TC20,30000,30,30000,0
14337421,44943,TC20,29100,29,29000,100
14373299,44946,TC20,29000,27,27000,2000
14401624,44967,TC20,27000,27,27000,0
14330959,44929,TC26,5000,5,5000,0
14469964,44985,TC20,23750,24,24000,-250
14477836,44988,TC20,5000,3,3000,2000
14506844,44999,TC20,25150,25,25000,150
14514098,45002,TC20,22000,21,21000,1000
14491046,44999,TC20,32710,32,32000,710
14419793,44967,TC20,29830,29,29000,830
14345082,44937,CON20,4000,4,4000,0
14433718,44971,TC20,5000,4,4000,1000
14426116,44967,TC20,24500,25,25000,-500
14379723,44950,TC20,35000,23,23000,12000
14417297,44966,TC20,27650,27,27000,650
14336492,44935,TC20,33000,28,28000,5000
14494646,44994,TC20,33000,29,29000,4000
14482447,44991,TC20,31000,30,30000,1000
14486849,44992,TC20,5000,5,5000,0
14530166,45007,SWAP20,23000,24,24000,-1000
14526861,45006,TC20,23650,24,24000,-350
14373033,44946,SWAP20,26650,25,25000,1650
14426419,44967,TC20,34000,28,28000,6000
14426419,44967,TC20,34000,,34000,0
14426419,44967,TC20,34000,,34000,0
14413198,44963,TC20,34000,28,28000,6000
14396619,44958,TC20,34000,27,27000,7000
14374997,44946,TC20,28650,24,24000,4650
14526867,45006,TC20,23955,22,22000,1955
14381013,44951,TC20,29000,29,29000,0
14381013,44951,TC20,29000,,29000,0
14520189,45002,TC20,5000,,5000,0
14520189,45002,TC20,5000,4,4000,1000
14388867,44956,TC20,27800,26,26000,1800
14510650,45001,TC20,30000,30,30000,0
14495005,44994,TC20,29000,29,29000,0
14425848,44967,TC20,34000,29,29000,5000
14485390,44991,TC20,27520,24,24000,3520
14481769,44991,TC20,26100,26,26000,100
14367390,44949,TC20,34000,30,30000,4000
14327869,44928,TC20,34000,30,30000,4000
14463594,44981,TC20,23700,24,24000,-300
14482422,44991,TC20,5000,4,4000,1000
14473374,44986,TC20,5000,5,5000,0
14461569,44984,TC20,5000,5,5000,0
14421485,44970,TC23,32000,32,32000,0
14344398,44936,TC20,32000,31,31000,1000
14521271,45006,TC20,28940,28,28000,940
14491745,44995,TC23,36000,36,36000,0
14399637,44967,TC23,32000,32,32000,0
14365468,44945,TC23,30000,30,30000,0
14494890,45005,TC23,32000,30,30000,2000
14339182,44937,TC20,28820,28,28000,820
14357633,44939,TC20,25000,29,29000,-4000
14330738,44936,TC20,28820,28,28000,820
14339575,44936,TC20,31800,31,31000,800
14339575,44936,TC20,31800,,31800,0
14388404,44953,TC26,32000,32,32000,0
14326204,44928,TC26,28000,29,29000,-1000
14387116,44953,TC20,30080,31,31000,-920
14387168,44956,TC26,31000,31,31000,0
14433228,44972,TC26,31000,31,31000,0
14418161,44967,TC26,35630,35,35000,630
14463985,44985,TC20,36000,31,31000,5000
14337406,44942,TC23,32000,32,32000,0
14469969,44991,TC23,30000,30,30000,0
14528306,45009,TC26,31000,31,31000,0
14365180,44953,TC20,30590,31,31000,-410
14488574,44995,TC23,29000,29,29000,0
14366723,44950,TC20,31020,32,32000,-980
14418093,44966,TC20,30020,30,30000,20
14494888,45005,TC25,32000,32,32000,0
14516423,45002,TC23,33980,29,29000,4980
14365101,44953,TC23,30000,30,30000,0
14418094,44966,TC20,30020,30,30000,20
14477033,44988,TC23,33960,30,30000,3960
14424828,44970,TC23,32120,32,32000,120
14387181,44952,TC20,30020,31,31000,-980
14346209,44936,TC20,9000,4,4000,5000
14383614,44966,TC23,32000,32,32000,0
14348134,44936,TC23,9000,4,4000,5000
14445943,44981,TC25,30000,30,30000,0
14348911,44944,TC20,5000,5,5000,0
14364218,44944,TC26,30980,30,30000,980
14472501,44987,TC20,27920,30,30000,-2080
14460887,44981,TC20,5000,5,5000,0
14397307,44958,TC23,30000,30,30000,0
14375536,44946,TC23,25000,25,25000,0
14401994,44960,TC20,32690,30,30000,2690
14354940,44942,TC20,35000,30,30000,5000
14481535,44991,TC20,29690,30,30000,-310
14392925,44957,TC26,28000,28,28000,0
14437678,44972,TC20,37000,32,32000,5000
14436369,44973,TC20,25690,25,25000,690
14496465,44995,TC20,32000,,32000,0
14496465,44995,TC20,32000,32,32000,0
14397351,44958,TC26,30000,30,30000,0
14397351,44958,TC26,30000,,30000,0
14355292,44943,TC20,31390,30,30000,1390
14399321,44958,TC26,25000,25,25000,0
14347862,44936,TC20,5000,5,5000,0
14502142,44998,TC20,27690,28,28000,-310
14423215,44970,TC26,21000,21,21000,0
14365103,44944,TC26,33000,33,33000,0
14330458,44930,TC26,28000,28,28000,0
14390956,44956,TC20,34600,29,29000,5600
14357993,44943,TC25,29260,30,30000,-740
14481450,44988,TC20,9640,10,10000,-360
14444102,44977,TC20,31680,32,32000,-320
14396078,44957,TC20,38000,32,32000,6000
14362706,44951,TC20,31420,31,31000,420
14452587,44978,TC20,5000,5,5000,0
14481478,44988,TC20,28080,28,28000,80
14351867,44946,TC20,30600,30,30000,600
14508374,44998,TC26,35000,,35000,0
14508374,44998,TC26,35000,33,33000,2000
14382883,44957,TC20,31600,31,31000,600
14455818,44979,TC20,5000,,5000,0
14455818,44979,TC20,5000,5,5000,0
14481536,44991,TC20,27600,27,27000,600
14328647,44929,TC20,32600,32,32000,600
14531640,45009,TC20,27600,28,28000,-400
14490304,44993,TC20,27600,30,30000,-2400
14507044,44999,TC20,32600,33,33000,-400
14364772,44943,TC26,28000,28,28000,0
14421482,44967,TC26,32000,,32000,0
14392440,44956,TC20,32600,31,31000,1600
14397801,44957,TC20,5000,5,5000,0
14519294,45002,TC20,28239,,28239,0
14519294,45002,TC20,28239,28,28000,239
14375535,44950,TC26,28000,28,28000,0
14469868,44986,TC20,27600,27,27000,600
14366483,44946,TC26,28000,28,28000,0
14397659,44958,TC20,14600,15,15000,-400
14356992,44943,TC20,30820,30,30000,820
14458131,44981,TC20,5000,5,5000,0
14451748,44977,TC26,41360,31,31000,10360
14365181,44950,TC20,31600,31,31000,600
14416923,44966,TC20,32600,32,32000,600
14414768,44964,TC26,26860,27,27000,-140
14502730,45000,TC26,17000,17,17000,0
14536895,45009,TC20,27600,28,28000,-400
14328572,44930,TC26,28000,28,28000,0
14328572,44930,TC26,28000,,28000,0
14375708,44951,TC26,30000,30,30000,0
14502657,44998,TC26,32000,31,31000,1000
14432617,44971,TC20,28860,28,28000,860
14432617,44971,TC20,28860,28,28000,860
14375101,44950,TC23,30960,24,24000,6960
14404122,44960,TRA,30960,27,27000,3960
14329798,44928,TC20,32000,27,27000,5000
14329798,44928,TC20,32000,29,29000,3000
14374713,44949,TC20,31960,27,27000,4960
14502764,45001,TC26,24511,25,25000,-489
14439216,44973,TC26,34600,30,30000,4600
14457643,44981,TC26,31000,31,31000,0
14390565,44957,TC20,30600,31,31000,-400
14441262,44974,TC26,36760,30,30000,6760
14509990,44999,TC20,27000,29,29000,-2000
14509990,44999,TC20,27000,,27000,0
14509990,44999,TC20,27000,29,29000,-2000
14502128,44998,TC26,31000,31,31000,0
14463999,44985,TC20,5000,5,5000,0
14392372,44953,TC20,5000,5,5000,0
14367959,44945,TC23,32000,32,32000,0
14325972,44928,TC20,31960,32,32000,-40
14509202,44999,TC20,5000,5,5000,0
14509202,44999,TC20,5000,,5000,0
14509202,44999,TC20,5000,4,4000,1000
14508407,44999,TC20,33000,31,31000,2000
14498072,44995,TC20,5000,,5000,0
14498072,44995,TC20,5000,5,5000,0
14340233,44937,TC26,33000,33,33000,0
14454974,44979,TC20,31580,31,31000,580
14389914,44953,TC20,31600,32,32000,-400
14386329,44952,TC20,5000,4,4000,1000
14388399,44956,TC20,30380,30,30000,380
14336602,44931,TC26,32000,30,30000,2000
14407482,44960,TC20,33060,32,32000,1060
14331716,44931,TC26,28000,28,28000,0
14434592,44973,TC26,28000,28,28000,0
14478598,44987,TC20,13600,13,13000,600
14535233,45009,TC20,5000,5,5000,0
14381081,44953,TC20,5000,5,5000,0
14351339,44938,TC26,32000,32,32000,0
14341636,44939,TC26,33960,33,33000,960
14533436,45008,TC20,18800,17,17000,1800
14508411,44999,TC20,32000,31,31000,1000
14366402,44945,TC26,36560,32,32000,4560
14408907,44966,TC20,29960,31,31000,-1040
14440982,44974,TC23,32000,32,32000,0
14339512,44937,TC20,31300,32,32000,-700
14460638,44981,TC20,31040,32,32000,-960
14508396,44999,TC20,34000,33,33000,1000
14508396,44999,TC20,34000,,34000,0
14508396,44999,TC20,34000,32,32000,2000
14408688,44960,TC26,32000,30,30000,2000
14533445,45008,TC20,35000,21,21000,14000
14345098,44936,TC26,32000,32,32000,0
14443654,44978,TC20,5000,5,5000,0
14361611,44950,TC20,28420,29,29000,-580
14453989,44979,TC20,27300,27,27000,300
14455819,44979,TC20,5000,5,5000,0
14446453,44991,TC26,34360,30,30000,4360
14470477,44986,TC26,21000,21,21000,0
14520953,45005,TC26,32000,32,32000,0
14365162,44950,TC20,30320,30,30000,320
14443577,44973,TC20,30000,,30000,0
14443577,44973,TC20,30000,,30000,0
14443577,44973,TC20,30000,32,32000,-2000
14524410,45005,TC26,27000,27,27000,0
14414184,44964,TC20,33000,27,27000,6000
14422472,44967,CON20,6000,6,6000,0
14345165,44935,CON20,4000,3,3000,1000
14442740,44973,CON40,19000,19,19000,0
14367378,44949,TC20,33000,29,29000,4000
14327854,44928,TC20,33000,29,29000,4000
14459963,44980,TC20,23750,23,23000,750
14374610,44946,TC20,28750,,28750,0
14374610,44946,TC20,28750,24,24000,4750
14418548,44965,TC20,23750,23,23000,750
14373037,44946,SWAP20,26750,24,24000,2750
14331145,44929,TC20,31750,25,25000,6750
14396527,44958,TC20,34000,,34000,0
14396527,44958,TC20,34000,28,28000,6000
14418555,44965,TC20,23750,23,23000,750
14408144,44963,TC20,28000,28,28000,0
14526869,45006,TC20,23750,24,24000,-250
14418560,44965,TC20,23750,23,23000,750
14509986,45000,TC20,31000,,31000,0
14509986,45000,TC20,31000,30,30000,1000
14526872,45006,TC20,23750,,23750,0
14526872,45006,TC20,23750,24,24000,-250
14490431,44992,TC20,31000,31,31000,0
14490431,44992,TC20,31000,,31000,0
14373038,44946,SWAP20,26750,24,24000,2750
14482915,44988,TC20,5000,3,3000,2000
14475066,44988,TC20,35000,31,31000,4000
14408142,44963,TC20,28000,28,28000,0
14327867,44928,TC20,34000,29,29000,5000
14367387,44949,TC20,33000,28,28000,5000
14357664,44943,TC20,33000,28,28000,5000
14468610,44985,TC20,32000,30,30000,2000
14327745,44928,TC20,33000,29,29000,4000
14426417,44967,TC20,34000,28,28000,6000
14502363,44998,TC20,28000,26,26000,2000
14505921,44998,TC20,5000,4,4000,1000
14502370,44998,TC20,28000,28,28000,0
14502816,45002,TC20,28000,28,28000,0
14505926,44998,TC20,5000,4,4000,1000
14451309,44978,TC20,28000,28,28000,0
14510155,44999,TC20,5000,4,4000,1000
14375149,44949,TC20,28000,28,28000,0
14433069,44974,TC20,28000,28,28000,0
14506821,44998,TC20,31000,,31000,0
14506821,44998,TC20,31000,31,31000,0
14494596,44994,TC20,32000,30,30000,2000
14475064,44988,TC20,36000,31,31000,5000
14494546,44994,TC20,33000,,33000,0
14494546,44994,TC20,33000,31,31000,2000
14482448,44991,TC20,31000,32,32000,-1000
14524418,45006,TC20,28000,28,28000,0
14367374,44950,TC20,35000,30,30000,5000
14509185,44999,TC20,22050,24,24000,-1950
14459964,44980,TC20,24150,24,24000,150
14481770,44991,TC20,26150,25,25000,1150
14418562,44965,TC20,24150,23,23000,1150
14341114,44936,TC20,21150,16,16000,5150
14423311,44971,TC20,5000,5,5000,0
14423310,44971,TC20,5000,5,5000,0
14513815,45001,TC20,5000,4,4000,1000
14502193,44998,TC20,5000,5,5000,0
